#,Date,"Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)"
3580,10/21/2022 17:15,94.9,57.09
3581,10/21/2022 17:30,94.9,57.09
3582,10/21/2022 17:45,94.9,57.09
3583,10/21/2022 18:00,95.3,57.16
3584,10/21/2022 18:15,95.7,57.2
3585,10/21/2022 18:30,95.7,57.22
3586,10/21/2022 18:45,96.1,57.25
3587,10/21/2022 19:00,96.1,57.22
3588,10/21/2022 19:15,95.7,57.22
3589,10/21/2022 19:30,95.7,57.25
3590,10/21/2022 19:45,96.1,57.27
3591,10/21/2022 20:00,95.7,57.27
3592,10/21/2022 20:15,96.1,57.27
3593,10/21/2022 20:30,96.1,57.27
3594,10/21/2022 20:45,96.1,57.25
3595,10/21/2022 21:00,96.1,57.22
3596,10/21/2022 21:15,96.1,57.18
3597,10/21/2022 21:30,96.1,57.13
3598,10/21/2022 21:45,95.7,57.04
3599,10/21/2022 22:00,95.7,56.95
3600,10/21/2022 22:15,95.7,56.89
3601,10/21/2022 22:30,95.7,56.88
3602,10/21/2022 22:45,95.3,56.75
3603,10/21/2022 23:00,95.3,56.66
3604,10/21/2022 23:15,95.7,56.64
3605,10/21/2022 23:30,95.3,56.57
3606,10/21/2022 23:45,94.9,56.43
3607,10/22/2022 0:00,95.3,56.41
3608,10/22/2022 0:15,94.9,56.28
3609,10/22/2022 0:30,94.9,56.26
3610,10/22/2022 0:45,94.9,56.17
3611,10/22/2022 1:00,94.9,56.05
3612,10/22/2022 1:15,94.6,55.9
3613,10/22/2022 1:30,94.2,55.8
3614,10/22/2022 1:45,94.2,55.72
3615,10/22/2022 2:00,94.2,55.49
3616,10/22/2022 2:15,94.2,55.56
3617,10/22/2022 2:30,94.2,55.53
3618,10/22/2022 2:45,94.2,55.44
3619,10/22/2022 3:00,93.8,55.2
3620,10/22/2022 3:15,93.8,55.2
3621,10/22/2022 3:30,93.4,55.18
3622,10/22/2022 3:45,93.4,55.06
3623,10/22/2022 4:00,93.1,54.95
3624,10/22/2022 4:15,93.1,54.91
3625,10/22/2022 4:30,93.1,54.82
3626,10/22/2022 4:45,93.5,54.75
3627,10/22/2022 5:00,93.5,54.61
3628,10/22/2022 5:15,92.7,54.5
3629,10/22/2022 5:30,93.1,54.37
3630,10/22/2022 5:45,92.7,54.32
3631,10/22/2022 6:00,92.7,54.21
3632,10/22/2022 6:15,92.3,54.1
3633,10/22/2022 6:30,92.3,53.96
3634,10/22/2022 6:45,92.3,53.91
3635,10/22/2022 7:00,92.3,53.82
3636,10/22/2022 7:15,92.3,53.76
3637,10/22/2022 7:30,92.3,53.65
3638,10/22/2022 7:45,92.4,53.58
3639,10/22/2022 8:00,92.4,53.53
3640,10/22/2022 8:15,91.6,53.44
3641,10/22/2022 8:30,91.6,53.37
3642,10/22/2022 8:45,91.6,53.33
3643,10/22/2022 9:00,91.6,53.33
3644,10/22/2022 9:15,91.6,53.29
3645,10/22/2022 9:30,91.6,53.35
3646,10/22/2022 9:45,91.6,53.35
3647,10/22/2022 10:00,91.6,53.4
3648,10/22/2022 10:15,91.6,53.44
3649,10/22/2022 10:30,91.6,53.49
3650,10/22/2022 10:45,91.6,53.56
3651,10/22/2022 11:00,91.6,53.71
3652,10/22/2022 11:15,91.9,53.87
3653,10/22/2022 11:30,92.3,54.12
3654,10/22/2022 11:45,91.9,54.34
3655,10/22/2022 12:00,91.9,54.64
3656,10/22/2022 12:15,92.7,54.95
3657,10/22/2022 12:30,93.4,55.22
3658,10/22/2022 12:45,93.8,55.74
3659,10/22/2022 13:00,94.5,56.41
3660,10/22/2022 13:15,95.6,57.49
3661,10/22/2022 13:30,96,57.94
3662,10/22/2022 13:45,96.4,58.26
3663,10/22/2022 14:00,97.1,58.86
3664,10/22/2022 14:15,97.1,59.18
3665,10/22/2022 14:30,97.1,59.4
3666,10/22/2022 14:45,97.5,59.65
3667,10/22/2022 15:00,97.5,59.77
3668,10/22/2022 15:15,97.8,59.88
3669,10/22/2022 15:30,98.6,60.12
3670,10/22/2022 15:45,98.2,60.01
3671,10/22/2022 16:00,97.8,60.03
3672,10/22/2022 16:15,98.2,60.1
3673,10/22/2022 16:30,97.8,60.08
3674,10/22/2022 16:45,98.2,60.12
3675,10/22/2022 17:00,97.1,60.1
3676,10/22/2022 17:15,98.2,60.13
3677,10/22/2022 17:30,98.2,60.1
3678,10/22/2022 17:45,98.2,60.04
3679,10/22/2022 18:00,98.2,59.97
3680,10/22/2022 18:15,98.2,59.86
3681,10/22/2022 18:30,97.5,59.77
3682,10/22/2022 18:45,97.9,59.59
3683,10/22/2022 19:00,97.5,59.43
3684,10/22/2022 19:15,97.9,59.18
3685,10/22/2022 19:30,97.1,58.86
3686,10/22/2022 19:45,97.1,58.73
3687,10/22/2022 20:00,97.9,58.59
3688,10/22/2022 20:15,97.2,58.48
3689,10/22/2022 20:30,97.2,58.41
3690,10/22/2022 20:45,96.4,58.28
3691,10/22/2022 21:00,96.4,58.26
3692,10/22/2022 21:15,96.4,58.24
3693,10/22/2022 21:30,97.2,58.21
3694,10/22/2022 21:45,96.8,58.21
3695,10/22/2022 22:00,96.8,58.19
3696,10/22/2022 22:15,96.8,58.19
3697,10/22/2022 22:30,97.6,58.12
3698,10/22/2022 22:45,97.2,58.1
3699,10/22/2022 23:00,97.6,58.1
3700,10/22/2022 23:15,97.6,58.17
3701,10/22/2022 23:30,96.4,58.12
3702,10/22/2022 23:45,96.4,58.12
3703,10/23/2022 0:00,96,58.1
3704,10/23/2022 0:15,96,58.01
3705,10/23/2022 0:30,95.6,57.87
3706,10/23/2022 0:45,96,57.9
3707,10/23/2022 1:00,95.6,57.79
3708,10/23/2022 1:15,95.6,57.78
3709,10/23/2022 1:30,95.6,57.78
3710,10/23/2022 1:45,95.6,57.65
3711,10/23/2022 2:00,95.6,57.58
3712,10/23/2022 2:15,95.6,57.51
3713,10/23/2022 2:30,95.3,57.51
3714,10/23/2022 2:45,95.3,57.4
3715,10/23/2022 3:00,95.7,57.33
3716,10/23/2022 3:15,95.7,57.18
3717,10/23/2022 3:30,95.7,57.13
3718,10/23/2022 3:45,95.7,56.66
3719,10/23/2022 4:00,95.7,56.66
3720,10/23/2022 4:15,95.7,56.55
3721,10/23/2022 4:30,95.3,56.52
3722,10/23/2022 4:45,95.3,56.43
3723,10/23/2022 5:00,95.3,56.34
3724,10/23/2022 5:15,94.9,56.28
3725,10/23/2022 5:30,94.9,56.17
3726,10/23/2022 5:45,94.9,56.14
3727,10/23/2022 6:00,94.6,56.07
3728,10/23/2022 6:15,94.6,56.03
3729,10/23/2022 6:30,95,55.9
3730,10/23/2022 6:45,94.6,55.87
3731,10/23/2022 7:00,94.2,55.76
3732,10/23/2022 7:15,94.2,55.71
3733,10/23/2022 7:30,94.2,55.65
3734,10/23/2022 7:45,94.2,55.58
3735,10/23/2022 8:00,94.2,55.49
3736,10/23/2022 8:15,94.2,55.44
3737,10/23/2022 8:30,93.8,55.33
3738,10/23/2022 8:45,93.8,55.35
3739,10/23/2022 9:00,93.8,55.35
3740,10/23/2022 9:15,94.2,55.42
3741,10/23/2022 9:30,93.8,55.47
3742,10/23/2022 9:45,94.2,55.58
3743,10/23/2022 10:00,94.2,55.65
3744,10/23/2022 10:15,94.2,55.72
3745,10/23/2022 10:30,94.2,55.87
3746,10/23/2022 10:45,94.6,56.01
3747,10/23/2022 11:00,94.6,56.12
3748,10/23/2022 11:15,94.9,56.43
3749,10/23/2022 11:30,94.9,56.66
3750,10/23/2022 11:45,95.3,56.86
3751,10/23/2022 12:00,95.7,57.18
3752,10/23/2022 12:15,96,57.52
3753,10/23/2022 12:30,96,57.65
3754,10/23/2022 12:45,96.4,58.19
3755,10/23/2022 13:00,96.8,58.64
3756,10/23/2022 13:15,97.5,59.27
3757,10/23/2022 13:30,98.6,59.97
3758,10/23/2022 13:45,98.6,60.03
3759,10/23/2022 14:00,99.4,60.66
3760,10/23/2022 14:15,100.1,61.39
3761,10/23/2022 14:30,99.7,61.36
3762,10/23/2022 14:45,100.4,62.2
3763,10/23/2022 15:00,100.8,62.35
3764,10/23/2022 15:15,100.8,62.4
3765,10/23/2022 15:30,100.8,62.44
3766,10/23/2022 15:45,100.8,62.62
3767,10/23/2022 16:00,100.8,62.44
3768,10/23/2022 16:15,100.4,62.08
3769,10/23/2022 16:30,100.8,62.2
3770,10/23/2022 16:45,100.8,62.31
3771,10/23/2022 17:00,100.8,62.4
3772,10/23/2022 17:15,100.8,62.47
3773,10/23/2022 17:30,101.5,63.1
3774,10/23/2022 17:45,101.2,63.03
3775,10/23/2022 18:00,101.2,63.03
3776,10/23/2022 18:15,101.6,62.98
3777,10/23/2022 18:30,100.8,62.87
3778,10/23/2022 18:45,100.8,62.8
3779,10/23/2022 19:00,100.8,62.73
3780,10/23/2022 19:15,100.8,62.71
3781,10/23/2022 19:30,100.4,62.55
3782,10/23/2022 19:45,100.4,62.44
3783,10/23/2022 20:00,100.4,62.37
3784,10/23/2022 20:15,100.4,62.26
3785,10/23/2022 20:30,100.8,62.19
3786,10/23/2022 20:45,100.1,62.04
3787,10/23/2022 21:00,99.3,61.34
3788,10/23/2022 21:15,99.3,61.39
3789,10/23/2022 21:30,97.4,61.2
3790,10/23/2022 21:45,96.2,61.25
3791,10/23/2022 22:00,88.1,61.2
3792,10/23/2022 22:15,83,61.09
3793,10/23/2022 22:30,68.7,60.96
3794,10/23/2022 22:45,48.5,60.85
3795,10/23/2022 23:00,26.5,60.71
3796,10/23/2022 23:15,15.3,60.55
3797,10/23/2022 23:30,9.9,60.33
3798,10/23/2022 23:45,7.6,60.19
3799,10/24/2022 0:00,6.4,59.88
3800,10/24/2022 0:15,5.7,59.52
3801,10/24/2022 0:30,4.9,59.32
3802,10/24/2022 0:45,4.5,59.41
3803,10/24/2022 1:00,4.1,59.16
3804,10/24/2022 1:15,3.7,58.86
3805,10/24/2022 1:30,3.7,58.93
3806,10/24/2022 1:45,3,58.89
3807,10/24/2022 2:00,3,58.62
3808,10/24/2022 2:15,3,57.97
3809,10/24/2022 2:30,2.6,57.94
3810,10/24/2022 2:45,2.2,57.7
3811,10/24/2022 3:00,2.2,57.94
3812,10/24/2022 3:15,2.2,57.78
3813,10/24/2022 3:30,2.2,57.51
3814,10/24/2022 3:45,1.4,56.64
3815,10/24/2022 4:00,2.2,56.57
3816,10/24/2022 4:15,0.6,56.75
3817,10/24/2022 4:30,0.6,56.5
3818,10/24/2022 4:45,0.6,56.75
3819,10/24/2022 5:00,0.6,56.68
3820,10/24/2022 5:15,9.5,56.88
3821,10/24/2022 5:30,2.2,56.89
3822,10/24/2022 5:45,2.2,56.91
3823,10/24/2022 6:00,9.5,56.52
3824,10/24/2022 6:15,9.5,56.55
3825,10/24/2022 6:30,9.5,56.62
3826,10/24/2022 6:45,0.6,56.1
3827,10/24/2022 7:00,9.5,56.41
3828,10/24/2022 7:15,0.6,56.25
3829,10/24/2022 7:30,0.6,56.05
3830,10/24/2022 7:45,0.6,55.94
3831,10/24/2022 8:00,0.6,56.25
3832,10/24/2022 8:15,0.6,56.05
3833,10/24/2022 8:30,0.6,56.5
3834,10/24/2022 8:45,0.6,56.97
3835,10/24/2022 9:00,0.6,57.52
3836,10/24/2022 9:15,2.2,58.12
3837,10/24/2022 9:30,2.2,58.87
3838,10/24/2022 9:45,0.6,59.58
3839,10/24/2022 10:00,9.5,60.55
3840,10/24/2022 10:15,9.5,61.18
3841,10/24/2022 10:30,9.5,61.83
3842,10/24/2022 10:45,0.6,62.44
3843,10/24/2022 11:00,0.6,62.74
3844,10/24/2022 11:15,2.2,63.57
3845,10/24/2022 11:30,0.6,63.82
3846,10/24/2022 11:45,2.2,63.79
3847,10/24/2022 12:00,0.6,64.33
3848,10/24/2022 12:15,0.6,64.71
3849,10/24/2022 12:30,0.6,65.35
3850,10/24/2022 12:45,0.6,66.61
3851,10/24/2022 13:00,0.6,68.25
3852,10/24/2022 13:15,0.6,68.32
3853,10/24/2022 13:30,9.5,68.65
3854,10/24/2022 13:45,0.6,68.81
3855,10/24/2022 14:00,0.6,69.19
3856,10/24/2022 14:15,0.6,70.32
3857,10/24/2022 14:30,0.6,69.49
3858,10/24/2022 14:45,0.6,69.49
3859,10/24/2022 15:00,2.2,69.57
3860,10/24/2022 15:15,0.6,69.4
3861,10/24/2022 15:30,0.6,69.35
3862,10/24/2022 15:45,0.6,69.4
3863,10/24/2022 16:00,2.2,69.12
3864,10/24/2022 16:15,0.6,69.03
3865,10/24/2022 16:30,2.2,68.74
3866,10/24/2022 16:45,9.5,68.58
3867,10/24/2022 17:00,0.6,68.47
3868,10/24/2022 17:15,0.6,68.18
3869,10/24/2022 17:30,0.6,68
3870,10/24/2022 17:45,0.6,67.66
3871,10/24/2022 18:00,0.6,67.32
3872,10/24/2022 18:15,0.6,66.92
3873,10/24/2022 18:30,9.5,66.56
3874,10/24/2022 18:45,0.6,66.07
3875,10/24/2022 19:00,2.2,65.59
3876,10/24/2022 19:15,0.6,65.03
3877,10/24/2022 19:30,0.6,64.54
3878,10/24/2022 19:45,0.6,64.08
3879,10/24/2022 20:00,9.5,63.66
3880,10/24/2022 20:15,0.6,63.28
3881,10/24/2022 20:30,0.6,63.09
3882,10/24/2022 20:45,0.6,62.98
3883,10/24/2022 21:00,0.6,62.87
3884,10/24/2022 21:15,0.6,62.8
3885,10/24/2022 21:30,0.6,62.62
3886,10/24/2022 21:45,0.6,62.51
3887,10/24/2022 22:00,9.5,62.26
3888,10/24/2022 22:15,2.2,62.1
3889,10/24/2022 22:30,2.2,61.86
3890,10/24/2022 22:45,0.6,61.56
3891,10/24/2022 23:00,0.6,61.36
3892,10/24/2022 23:15,0.6,61.09
3893,10/24/2022 23:30,0.6,60.73
3894,10/24/2022 23:45,0.6,60.64
3895,10/25/2022 0:00,9.5,60.37
3896,10/25/2022 0:15,0.6,60.19
3897,10/25/2022 0:30,0.6,59.97
3898,10/25/2022 0:45,0.6,59.83
3899,10/25/2022 1:00,0.6,59.77
3900,10/25/2022 1:15,0.6,59.58
3901,10/25/2022 1:30,0.6,59.11
3902,10/25/2022 1:45,0.6,58.64
3903,10/25/2022 2:00,2.2,58.62
3904,10/25/2022 2:15,9.5,58.48
3905,10/25/2022 2:30,2.2,58.33
3906,10/25/2022 2:45,0.6,58.17
3907,10/25/2022 3:00,2.2,57.9
3908,10/25/2022 3:15,9.5,57.6
3909,10/25/2022 3:30,0.6,57.22
3910,10/25/2022 3:45,0.6,56.68
3911,10/25/2022 4:00,0.6,56.75
3912,10/25/2022 4:15,2.2,56.44
3913,10/25/2022 4:30,0.6,56.37
3914,10/25/2022 4:45,0.6,56.5
3915,10/25/2022 5:00,0.6,56.37
3916,10/25/2022 5:15,0.6,55.74
3917,10/25/2022 5:30,0.6,55.76
3918,10/25/2022 5:45,0.6,55.53
3919,10/25/2022 6:00,0.6,55.22
3920,10/25/2022 6:15,0.6,55.2
3921,10/25/2022 6:30,9.5,55.33
3922,10/25/2022 6:45,9.5,54.75
3923,10/25/2022 7:00,0.6,54.73
3924,10/25/2022 7:15,0.6,54.66
3925,10/25/2022 7:30,0.6,54.43
3926,10/25/2022 7:45,0.6,54.41
3927,10/25/2022 8:00,0.6,54.48
3928,10/25/2022 8:15,0.6,54.41
3929,10/25/2022 8:30,0.6,54.82
3930,10/25/2022 8:45,0.6,55.67
3931,10/25/2022 9:00,0.6,56.35
3932,10/25/2022 9:15,0.6,57.34
3933,10/25/2022 9:30,0.6,58.48
3934,10/25/2022 9:45,0.6,59.32
3935,10/25/2022 10:00,2.2,60.24
3936,10/25/2022 10:15,0.6,60.94
3937,10/25/2022 10:30,9.5,61.72
3938,10/25/2022 10:45,0.6,62.28
3939,10/25/2022 11:00,2.2,62.89
3940,10/25/2022 11:15,9.5,64.42
3941,10/25/2022 11:30,9.5,64.31
3942,10/25/2022 11:45,0.6,64.38
3943,10/25/2022 12:00,0.6,65.05
3944,10/25/2022 12:15,9.5,65.55
3945,10/25/2022 12:30,2.2,66.56
3946,10/25/2022 12:45,0.6,68.47
3947,10/25/2022 13:00,0.6,71.08
3948,10/25/2022 13:15,0.6,70.72
3949,10/25/2022 13:30,0.6,71.22
3950,10/25/2022 13:45,0.6,71.42
3951,10/25/2022 14:00,0.6,70.3
3952,10/25/2022 14:15,0.6,70.48
3953,10/25/2022 14:30,0.6,69.78
3954,10/25/2022 14:45,0.6,70.47
3955,10/25/2022 15:00,0.6,71.35
3956,10/25/2022 15:15,0.6,70.48
3957,10/25/2022 15:30,0.6,70.38
3958,10/25/2022 15:45,9.5,70.2
3959,10/25/2022 16:00,0.6,70.43
3960,10/25/2022 16:15,0.6,70.79
3961,10/25/2022 16:30,0.6,70.23
3962,10/25/2022 16:45,0.6,70.16
3963,10/25/2022 17:00,0.6,70.27
3964,10/25/2022 17:15,0.6,70
3965,10/25/2022 17:30,2.2,69.69
3966,10/25/2022 17:45,0.6,69.55
3967,10/25/2022 18:00,0.6,69.31
3968,10/25/2022 18:15,0.6,68.99
3969,10/25/2022 18:30,2.2,68.5
3970,10/25/2022 18:45,0.6,68.11
3971,10/25/2022 19:00,0.6,67.66
3972,10/25/2022 19:15,0.6,67.23
3973,10/25/2022 19:30,0.6,66.74
3974,10/25/2022 19:45,0.6,66.4
3975,10/25/2022 20:00,0.6,66.11
3976,10/25/2022 20:15,2.2,66.04
3977,10/25/2022 20:30,9.5,66.09
3978,10/25/2022 20:45,9.5,66.07
3979,10/25/2022 21:00,0.6,66.02
3980,10/25/2022 21:15,9.5,66.02
3981,10/25/2022 21:30,0.6,65.95
3982,10/25/2022 21:45,0.6,65.88
3983,10/25/2022 22:00,0.6,65.71
3984,10/25/2022 22:15,9.5,65.57
3985,10/25/2022 22:30,0.6,65.48
3986,10/25/2022 22:45,0.6,65.25
3987,10/25/2022 23:00,9.5,64.96
3988,10/25/2022 23:15,0.6,64.65
3989,10/25/2022 23:30,9.5,64.4
3990,10/25/2022 23:45,0.6,64.2
3991,10/26/2022 0:00,0.6,64.08
3992,10/26/2022 0:15,0.6,63.66
3993,10/26/2022 0:30,0.6,63.46
3994,10/26/2022 0:45,2.2,63.23
3995,10/26/2022 1:00,0.6,63.09
3996,10/26/2022 1:15,0.6,62.87
3997,10/26/2022 1:30,0.6,62.58
3998,10/26/2022 1:45,9.5,62.49
3999,10/26/2022 2:00,0.6,62.33
4000,10/26/2022 2:15,9.5,62.1
4001,10/26/2022 2:30,9.5,62.01
4002,10/26/2022 2:45,0.6,61.93
4003,10/26/2022 3:00,2.2,61.77
4004,10/26/2022 3:15,9.5,61.77
4005,10/26/2022 3:30,0.6,61.79
4006,10/26/2022 3:45,0.6,61.77
4007,10/26/2022 4:00,0.6,61.79
4008,10/26/2022 4:15,0.6,61.63
4009,10/26/2022 4:30,2.2,61.63
4010,10/26/2022 4:45,0.6,61.5
4011,10/26/2022 5:00,0.6,61.48
4012,10/26/2022 5:15,2.2,61.52
4013,10/26/2022 5:30,0.6,61.47
4014,10/26/2022 5:45,0.6,61.79
4015,10/26/2022 6:00,2.2,62.4
4016,10/26/2022 6:15,2.2,62.56
4017,10/26/2022 6:30,0.6,62.55
4018,10/26/2022 6:45,2.2,62.85
4019,10/26/2022 7:00,0.6,62.87
4020,10/26/2022 7:15,0.6,63.16
4021,10/26/2022 7:30,2.2,63.32
4022,10/26/2022 7:45,9.5,63.39
4023,10/26/2022 8:00,0.6,63.48
4024,10/26/2022 8:15,0.6,63.63
4025,10/26/2022 8:30,9.5,63.93
4026,10/26/2022 8:45,2.2,64.51
4027,10/26/2022 9:00,2.2,64.85
4028,10/26/2022 9:15,2.2,64.98
4029,10/26/2022 9:30,0.6,65.34
4030,10/26/2022 9:45,0.6,65.82
4031,10/26/2022 10:00,2.2,66.7
4032,10/26/2022 10:15,0.6,67.57
4033,10/26/2022 10:30,0.6,68.86
4034,10/26/2022 10:45,0.6,69.73
4035,10/26/2022 11:00,2.2,69.66
4036,10/26/2022 11:15,0.6,70.47
4037,10/26/2022 11:30,0.6,71.53
4038,10/26/2022 11:45,0.6,72.1
4039,10/26/2022 12:00,0.6,73.4
4040,10/26/2022 12:15,0.6,74.44
4041,10/26/2022 12:30,2.2,74.93
4042,10/26/2022 12:45,0.6,76.06
4043,10/26/2022 13:00,2.2,76.23
4044,10/26/2022 13:15,2.2,75.34
4045,10/26/2022 13:30,0.6,75.94
4046,10/26/2022 13:45,0.6,75.96
4047,10/26/2022 14:00,0.6,75.33
4048,10/26/2022 14:15,0.6,75.47
4049,10/26/2022 14:30,0.6,76.64
4050,10/26/2022 14:45,9.4,76.95
4051,10/26/2022 15:00,0.6,76.91
4052,10/26/2022 15:15,0.6,77.63
4053,10/26/2022 15:30,0.6,78.44
4054,10/26/2022 15:45,9.4,77.59
4055,10/26/2022 16:00,2.1,77.65
4056,10/26/2022 16:15,0.6,77.95
4057,10/26/2022 16:30,0.6,77.68
4058,10/26/2022 16:45,0.6,77.02
4059,10/26/2022 17:00,0.6,75.9
4060,10/26/2022 17:15,0.6,75.24
4061,10/26/2022 17:30,0.6,75.18
4062,10/26/2022 17:45,2.2,74.95
4063,10/26/2022 18:00,0.6,74.64
4064,10/26/2022 18:15,0.6,73.92
4065,10/26/2022 18:30,0.6,73.26
4066,10/26/2022 18:45,0.6,72.73
4067,10/26/2022 19:00,0.6,72.25
4068,10/26/2022 19:15,2.2,71.96
4069,10/26/2022 19:30,0.6,71.55
4070,10/26/2022 19:45,0.6,71.08
4071,10/26/2022 20:00,0.6,70.72
4072,10/26/2022 20:15,0.6,70.18
4073,10/26/2022 20:30,0.6,69.71
4074,10/26/2022 20:45,0.6,69.42
4075,10/26/2022 21:00,2.2,69.35
4076,10/26/2022 21:15,9.5,69.39
4077,10/26/2022 21:30,0.6,69.24
4078,10/26/2022 21:45,2.2,69.04
4079,10/26/2022 22:00,0.6,69.03
4080,10/26/2022 22:15,2.2,69.15
4081,10/26/2022 22:30,9.5,69.28
4082,10/26/2022 22:45,0.6,69.4
4083,10/26/2022 23:00,0.6,69.49
4084,10/26/2022 23:15,9.5,69.57
4085,10/26/2022 23:30,0.6,69.57
4086,10/26/2022 23:45,0.6,69.4
4087,10/27/2022 0:00,9.5,69.12
4088,10/27/2022 0:15,0.6,68.47
4089,10/27/2022 0:30,2.2,68.09
4090,10/27/2022 0:45,0.6,67.64
4091,10/27/2022 1:00,0.6,67.39
4092,10/27/2022 1:15,0.6,67.26
4093,10/27/2022 1:30,0.6,67.12
4094,10/27/2022 1:45,0.6,66.88
4095,10/27/2022 2:00,2.2,66.33
4096,10/27/2022 2:15,0.6,66
4097,10/27/2022 2:30,2.2,65.53
4098,10/27/2022 2:45,9.5,65.12
4099,10/27/2022 3:00,0.6,64.87
4100,10/27/2022 3:15,0.6,64.62
4101,10/27/2022 3:30,0.6,64.2
4102,10/27/2022 3:45,0.6,63.7
4103,10/27/2022 4:00,0.6,63.25
4104,10/27/2022 4:15,0.6,63.12
4105,10/27/2022 4:30,2.2,62.87
4106,10/27/2022 4:45,2.2,62.37
4107,10/27/2022 5:00,9.5,61.97
4108,10/27/2022 5:15,9.5,61.83
4109,10/27/2022 5:30,2.2,61.56
4110,10/27/2022 5:45,0.6,61.27
4111,10/27/2022 6:00,0.6,61.36
4112,10/27/2022 6:15,0.6,61.27
4113,10/27/2022 6:30,0.6,61.11
4114,10/27/2022 6:45,2.2,60.89
4115,10/27/2022 7:00,2.2,60.75
4116,10/27/2022 7:15,9.5,60.33
4117,10/27/2022 7:30,0.6,60.31
4118,10/27/2022 7:45,0.6,60.24
4119,10/27/2022 8:00,0.6,60.4
4120,10/27/2022 8:15,9.5,60.55
4121,10/27/2022 8:30,2.2,60.82
4122,10/27/2022 8:45,0.6,61.25
4123,10/27/2022 9:00,9.5,61.7
4124,10/27/2022 9:15,0.6,62.04
4125,10/27/2022 9:30,0.6,62.64
4126,10/27/2022 9:45,0.6,62.87
4127,10/27/2022 10:00,0.6,63.48
4128,10/27/2022 10:15,0.6,64.24
4129,10/27/2022 10:30,0.6,64.81
4130,10/27/2022 10:45,0.6,65.62
4131,10/27/2022 11:00,2.2,66.38
4132,10/27/2022 11:15,2.2,68.41
4133,10/27/2022 11:30,0.6,67.95
4134,10/27/2022 11:45,0.6,68.02
4135,10/27/2022 12:00,0.6,68.49
4136,10/27/2022 12:15,9.5,69.42
4137,10/27/2022 12:30,2.2,70.32
4138,10/27/2022 12:45,0.6,73.42
4139,10/27/2022 13:00,0.6,74.3
4140,10/27/2022 13:15,0.6,74.55
4141,10/27/2022 13:30,0.6,74.26
4142,10/27/2022 13:45,2.2,74.68
4143,10/27/2022 14:00,0.6,74.91
4144,10/27/2022 14:15,9.4,75.63
4145,10/27/2022 14:30,0.6,75.31
4146,10/27/2022 14:45,0.6,75.33
4147,10/27/2022 15:00,0.6,75.6
4148,10/27/2022 15:15,0.6,76.06
4149,10/27/2022 15:30,9.4,75.45
4150,10/27/2022 15:45,9.4,74.37
4151,10/27/2022 16:00,0.6,73.71
4152,10/27/2022 16:15,0.6,73.65
4153,10/27/2022 16:30,0.6,73.38
4154,10/27/2022 16:45,9.4,73.22
4155,10/27/2022 17:00,0.6,73.31
4156,10/27/2022 17:15,0.6,73.04
4157,10/27/2022 17:30,0.6,72.77
4158,10/27/2022 17:45,0.6,72.7
4159,10/27/2022 18:00,0.6,73.45
4160,10/27/2022 18:15,0.6,73.17
4161,10/27/2022 18:30,0.6,72.57
4162,10/27/2022 18:45,0.6,72.03
4163,10/27/2022 19:00,2.2,71.56
4164,10/27/2022 19:15,9.4,71.29
4165,10/27/2022 19:30,0.6,71.02
4166,10/27/2022 19:45,9.4,70.57
4167,10/27/2022 20:00,0.6,70.18
4168,10/27/2022 20:15,0.6,69.84
4169,10/27/2022 20:30,2.2,69.46
4170,10/27/2022 20:45,0.6,69.12
4171,10/27/2022 21:00,9.5,68.81
4172,10/27/2022 21:15,9.5,68.56
4173,10/27/2022 21:30,9.5,68.4
4174,10/27/2022 21:45,2.2,68.23
4175,10/27/2022 22:00,9.5,68.09
4176,10/27/2022 22:15,0.6,67.93
4177,10/27/2022 22:30,9.5,67.78
4178,10/27/2022 22:45,0.6,67.69
4179,10/27/2022 23:00,2.2,67.64
4180,10/27/2022 23:15,2.2,67.48
4181,10/27/2022 23:30,9.5,67.39
4182,10/27/2022 23:45,0.6,67.48
4183,10/28/2022 0:00,0.6,67.48
4184,10/28/2022 0:15,2.2,67.5
4185,10/28/2022 0:30,0.6,67.5
4186,10/28/2022 0:45,9.5,67.32
4187,10/28/2022 1:00,2.2,67.17
4188,10/28/2022 1:15,0.6,67.15
4189,10/28/2022 1:30,2.2,67.19
4190,10/28/2022 1:45,2.2,67.28
4191,10/28/2022 2:00,0.6,67.35
4192,10/28/2022 2:15,2.2,67.41
4193,10/28/2022 2:30,2.2,67.42
4194,10/28/2022 2:45,2.2,67.35
4195,10/28/2022 3:00,0.6,67.24
4196,10/28/2022 3:15,2.2,67.23
4197,10/28/2022 3:30,9.5,67.15
4198,10/28/2022 3:45,0.6,67.01
4199,10/28/2022 4:00,0.6,66.81
4200,10/28/2022 4:15,2.2,66.78
4201,10/28/2022 4:30,2.2,66.7
4202,10/28/2022 4:45,2.2,66.81
4203,10/28/2022 5:00,9.5,66.92
4204,10/28/2022 5:15,0.6,66.97
4205,10/28/2022 5:30,0.6,67.03
4206,10/28/2022 5:45,9.5,66.96
4207,10/28/2022 6:00,0.6,66.92
4208,10/28/2022 6:15,2.2,66.81
4209,10/28/2022 6:30,0.6,66.72
4210,10/28/2022 6:45,0.6,66.72
4211,10/28/2022 7:00,9.5,66.81
4212,10/28/2022 7:15,2.2,67.01
4213,10/28/2022 7:30,9.5,67.17
